선수명,ID,season_2010,season_2011,season_2012,season_2013,season_2014,season_2015,season_2016,season_2017,season_2018,season_2019,season_2020
장영석,79334,키움,키움,키움,소속팀없음,소속팀없음,키움,키움,키움,키움,키움,기아
장운호,63700,소속팀없음,소속팀없음,소속팀없음,한화,한화,한화,한화,소속팀없음,소속팀없음,한화,한화
장원삼,76355,삼성,삼성,삼성,삼성,삼성,삼성,삼성,삼성,삼성,LG,롯데
장원준,74513,롯데,롯데,소속팀없음,소속팀없음,롯데,두산,두산,두산,두산,두산,소속팀없음
장종덕,60340,키움,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
장준원,64115,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,LG,LG,소속팀없음,소속팀없음,LG
장지수,69645,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,소속팀없음
장지훈,67443,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,삼성,삼성,삼성,삼성
장진용,74139,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,LG,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음
장진혁,66706,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화,한화
장태성,79642,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
장필준,77927,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,삼성,삼성,삼성,삼성,삼성,삼성
장현식,63950,소속팀없음,소속팀없음,소속팀없음,NC,소속팀없음,NC,NC,NC,NC,NC,NC-기아
저마노,61434,소속팀없음,삼성,소속팀없음,소속팀없음,소속팀없음,KT,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
전근표,70364,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
전민수,78361,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,KT,KT,LG,LG
전민재,68205,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산,두산,소속팀없음
전병두,73228,SK,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음
전병우,65586,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,키움
전사민,69969,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,NC,소속팀없음
전상현,66609,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,소속팀없음,기아,기아,기아
전용주,69047,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,소속팀없음
전용훈,64267,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산,소속팀없음,소속팀없음,소속팀없음
전우엽,78650,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
전유수,75340,소속팀없음,소속팀없음,SK,SK,SK,SK,SK,SK,SK,KT,KT
전인환,79339,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,소속팀없음,LG,소속팀없음,소속팀없음
전준우,78513,롯데,롯데,롯데,롯데,롯데,소속팀없음,롯데,롯데,롯데,롯데,롯데
전준호,94364,SK,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
전준호,67123,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,소속팀없음
전현태,75706,한화,한화,한화,한화,한화,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정경운,66716,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화,소속팀없음,소속팀없음
정광운,64769,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정규창,62894,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정근우,75808,SK,SK,SK,SK,한화,한화,한화,한화,한화,한화,LG
정기훈,64209,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화
정대현,71801,SK,SK,롯데,롯데,롯데,롯데,롯데,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정대현,60264,두산,두산,두산,두산,두산,KT,KT,KT-키움,소속팀없음,소속팀없음,키움
정대훈,78760,소속팀없음,소속팀없음,한화,한화,한화,한화,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정동윤,66858,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,SK,소속팀없음,소속팀없음
정동현,66659,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,기아,소속팀없음,소속팀없음,소속팀없음
정민혁,77746,소속팀없음,한화,한화,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정범모,76720,소속팀없음,소속팀없음,한화,한화,한화,한화,한화,한화,NC,NC,소속팀없음
정범수,61304,소속팀없음,키움,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정병곤,61104,소속팀없음,LG,소속팀없음,삼성,소속팀없음,소속팀없음,소속팀없음,삼성,삼성,두산,소속팀없음
정보근,68518,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,롯데
정보명,73513,롯데,롯데,롯데,롯데,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정상교,61658,소속팀없음,기아,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정상호,71842,SK,SK,SK,SK,SK,SK,LG,LG,LG,LG,두산
정성곤,65058,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,KT,KT,KT,KT,소속팀없음
정성종,68556,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,소속팀없음
정성훈,99606,LG,LG,LG,LG,LG,LG,LG,LG,기아,소속팀없음,소속팀없음
정수민,66960,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,NC,NC,NC,NC,소속팀없음
정수빈,79231,두산,두산,두산,두산,두산,두산,두산,소속팀없음,두산,두산,두산
정수성,97350,키움,소속팀없음,키움,키움,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정영일,62056,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,SK,SK,SK,SK
정용운,79617,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,기아,기아,소속팀없음,LG
정용준,65368,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,키움,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정우람,74857,SK,SK,SK,소속팀없음,소속팀없음,SK,한화,한화,한화,한화,한화
정우영,69159,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,LG
정원석,70240,한화,한화,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정은원,68743,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화,한화
정의윤,75151,소속팀없음,LG,LG,LG,LG,LG-SK,SK,SK,SK,SK,SK
정인욱,79440,삼성,삼성,삼성,소속팀없음,소속팀없음,삼성,삼성,삼성,삼성,삼성,소속팀없음
정재복,73166,LG,소속팀없음,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정재원,74748,한화,한화,한화,한화,한화,한화,한화,한화,한화-SK,SK,소속팀없음
정재원,50394,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정재훈,73241,두산,두산,두산,두산,두산,롯데,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정주현,79150,LG,LG,LG,LG,소속팀없음,소속팀없음,LG,LG,LG,LG,LG
정주후,65096,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,KT,소속팀없음,소속팀없음,소속팀없음
정준혁,63558,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,소속팀없음
정진,62941,소속팀없음,소속팀없음,소속팀없음,NC,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정진기,61869,소속팀없음,SK,SK,SK,소속팀없음,소속팀없음,소속팀없음,SK,SK,SK,SK
정진수,50414,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정진식,94724,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정진용,70249,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정진원,71757,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정진철,65293,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정진호,61208,소속팀없음,두산,두산,소속팀없음,소속팀없음,두산,두산,두산,두산,두산,한화
정찬헌,78148,소속팀없음,소속팀없음,소속팀없음,LG,LG,LG,LG,LG,LG,LG,LG
정태승,62595,소속팀없음,소속팀없음,소속팀없음,롯데,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,롯데
정해영,50662,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아
정현,63450,소속팀없음,소속팀없음,소속팀없음,삼성,삼성,소속팀없음,소속팀없음,KT,KT,KT-SK,SK
정현민,69305,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정현발,95101,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정현석,78745,한화,소속팀없음,소속팀없음,한화,한화,한화,한화,한화,소속팀없음,소속팀없음,소속팀없음
정현욱,96462,삼성,삼성,삼성,LG,LG,소속팀없음,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정현택,98129,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정현희,99317,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정형식,79459,삼성,삼성,삼성,삼성,삼성,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정회찬,60342,소속팀없음,키움,소속팀없음,소속팀없음,소속팀없음,키움,키움,소속팀없음,소속팀없음,소속팀없음,소속팀없음
정훈,60523,롯데,롯데,롯데,롯데,롯데,롯데,롯데,롯데,롯데,롯데,롯데
정희상,75762,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
제춘모,72801,SK,소속팀없음,SK,소속팀없음,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조규수,70755,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조근종,63104,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,소속팀없음,KT,소속팀없음
조성운,63348,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,키움,키움,키움
조동찬,72466,삼성,삼성,삼성,삼성,삼성,소속팀없음,삼성,삼성,삼성,소속팀없음,소속팀없음
조동화,71848,SK,SK,SK,SK,SK,SK,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조무근,65067,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,KT,KT,롯데,롯데,소속팀없음
조병욱,67045,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT
조상우,63342,소속팀없음,소속팀없음,소속팀없음,키움,키움,키움,소속팀없음,키움,키움,키움,키움
조성모,64802,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조성우,60891,소속팀없음,소속팀없음,소속팀없음,SK,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조성환,99543,롯데,롯데,롯데,롯데,롯데,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조성훈,68848,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음,소속팀없음
조셉,69150,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,소속팀없음
조수행,66209,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산,두산,두산,소속팀없음,소속팀없음
조쉬벨,64154,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조승수,79235,두산,두산,소속팀없음,소속팀없음,소속팀없음,두산,두산,두산,소속팀없음,소속팀없음,소속팀없음
조영건,69360,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,키움,키움
조영민,74726,소속팀없음,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조영우,64768,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화,소속팀없음,소속팀없음,소속팀없음,SK,SK
조영훈,75441,삼성,삼성,삼성-기아,NC,NC,NC,NC,NC,소속팀없음,소속팀없음,소속팀없음
조용호,64868,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,SK,KT,KT
조원빈,66992,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,NC,소속팀없음,소속팀없음
조윤준,62147,소속팀없음,소속팀없음,LG,LG,LG,LG,LG,LG,소속팀없음,소속팀없음,소속팀없음
조인성,98144,LG,LG,SK,SK,SK-한화,한화,한화,한화,소속팀없음,소속팀없음,소속팀없음
조재호,72313,키움,SK,SK,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조정원,63792,소속팀없음,소속팀없음,소속팀없음,한화,한화,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조정훈,75537,롯데,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,소속팀없음,소속팀없음
조제영,50296,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산
조중근,71835,키움,키움,키움,키움,소속팀없음,KT,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조지훈,63730,소속팀없음,소속팀없음,소속팀없음,한화,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조태수,73657,기아,기아,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조평호,74358,소속팀없음,키움,소속팀없음,NC,NC,NC,NC,NC,소속팀없음,소속팀없음,소속팀없음
조필현,90475,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조한민,69705,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화
조한욱,65827,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음,소속팀없음,KT,소속팀없음
조현근,75268,소속팀없음,소속팀없음,소속팀없음,삼성,삼성,삼성,삼성,소속팀없음,소속팀없음,소속팀없음,소속팀없음
조현우,64047,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,소속팀없음,소속팀없음,소속팀없음,KT,KT
조홍석,63593,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,롯데,소속팀없음,소속팀없음,롯데,롯데,소속팀없음
주권,65060,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,KT,KT,KT,KT,KT
주재필,73440,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
주키치,61154,소속팀없음,LG,LG,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
주현상,65707,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음
주효상,66354,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,키움,키움,키움,키움,키움
지석훈,73306,소속팀없음,키움,키움,키움-NC,NC,NC,NC,NC,NC,NC,NC
지성준,64717,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화,소속팀없음,한화,한화,롯데
지승민,71715,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
지재옥,62302,소속팀없음,소속팀없음,키움,키움,소속팀없음,소속팀없음,키움,소속팀없음,소속팀없음,소속팀없음,소속팀없음
지크,66628,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음
진갑용,97202,삼성,삼성,삼성,삼성,삼성,삼성,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
진명호,79545,롯데,롯데,롯데,롯데,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,롯데,롯데
진야곱,78257,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음
진정필,89771,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
진필중,95235,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
진해수,76650,소속팀없음,소속팀없음,기아,SK-기아,SK,LG-SK,LG,LG,LG,LG,LG
차명진,64615,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,소속팀없음
차우찬,76455,삼성,삼성,삼성,삼성,삼성,삼성,삼성,LG,LG,LG,LG
차일목,73602,기아,기아,기아,기아,기아,기아,한화,한화,소속팀없음,소속팀없음,소속팀없음
차재용,65509,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,롯데,롯데,롯데,소속팀없음,롯데,키움
차정민,75663,기아,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
차화준,75307,소속팀없음,소속팀없음,키움,NC,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
찰리,63939,소속팀없음,소속팀없음,소속팀없음,NC,NC,NC,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
채기영,64085,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
채드벨,69748,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,한화,한화
채병용,71845,소속팀없음,소속팀없음,SK,SK,SK,SK,SK,SK,SK,SK,소속팀없음
채상병,72742,삼성,삼성,삼성,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
채상현,66302,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,키움,소속팀없음,소속팀없음,소속팀없음
채선관,61929,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,소속팀없음,소속팀없음,소속팀없음,소속팀없음
채은성,79192,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,LG,LG,LG,LG,LG,LG
채종범,70833,기아,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
채지선,65241,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산
채태인,77463,삼성,삼성,삼성,삼성,삼성,삼성,키움,키움,롯데,롯데,SK
채현우,69804,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음
천성호,50054,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT
초이스,67394,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,키움,키움,소속팀없음,소속팀없음
최건,68036,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,KT,KT,소속팀없음
최건호,73650,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
최경모,69802,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음
최경철,73824,SK,SK,SK-키움,LG,LG,LG,LG,삼성,소속팀없음,소속팀없음,소속팀없음
최금강,62966,소속팀없음,소속팀없음,소속팀없음,NC,NC,NC,NC,NC,NC,소속팀없음,소속팀없음
최대성,74543,소속팀없음,소속팀없음,롯데,롯데,롯데,롯데-KT,소속팀없음,소속팀없음,두산,두산,소속팀없음
최동수,94132,LG-SK,SK,LG,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
최동환,79140,LG,소속팀없음,소속팀없음,소속팀없음,LG,LG,LG,LG,LG,LG,LG
최민구,65447,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,삼성,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
최민재,63895,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음
최민준,68856,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,SK,소속팀없음,소속팀없음
최민창,65157,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,LG,소속팀없음,소속팀없음,소속팀없음
최병연,60658,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,기아,기아,기아,소속팀없음,소속팀없음,소속팀없음
최병욱,64259,소속팀없음,소속팀없음,소속팀없음,소속팀없음,두산,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
최선호,64493,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,삼성,삼성,소속팀없음,소속팀없음,삼성,소속팀없음
최성민,79137,LG,LG,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음
최성영,66920,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,소속팀없음,NC,NC,NC,NC,NC
최성훈,62146,소속팀없음,소속팀없음,LG,LG,소속팀없음,소속팀없음,LG,LG,LG,소속팀없음,LG
